timestamp,energy_consumption,temperature
2018-01-05 13:00:00,38.79,4.73626467589389
2018-01-05 14:00:00,43.57,0.548111964304995
2018-01-05 15:00:00,38.33,3.538033531015189
2018-01-05 16:00:00,33.92,2.6759877958629383
2018-01-05 17:00:00,36.82,6.2761068264640585
2018-01-05 18:00:00,43.21,-0.32919455358136074
2018-01-05 19:00:00,45.15,-0.6354731648644931
2018-01-05 20:00:00,43.19,-2.513896163429603
2018-01-05 21:00:00,37.54,-5.817362605190917
2018-01-05 22:00:00,29.38,-1.9889540139112674
2018-01-05 23:00:00,22.95,-3.270235690090909
2018-01-06 00:00:00,13.97,-3.337998404586722
2018-01-06 01:00:00,12.69,-6.568466339707635
2018-01-06 02:00:00,11.32,-1.4446006957228112
2018-01-06 03:00:00,10.12,-6.2592983301901155
2018-01-06 04:00:00,10.27,-1.2463481110722758
2018-01-06 05:00:00,11.82,3.1667537274345374
2018-01-06 06:00:00,17.37,-1.9011349489341929
2018-01-06 07:00:00,21.56,0.24143746763424345
2018-01-06 08:00:00,25.73,2.7792404315024655
2018-01-06 09:00:00,27.95,2.608520299027523
2018-01-06 10:00:00,30.65,1.3087378581171123
2018-01-06 11:00:00,32.56,5.0466927823845795
2018-01-06 12:00:00,34.12,2.9553302738749743
2018-01-06 13:00:00,32.96,5.856751694042889
2018-01-06 14:00:00,34.06,2.571216251781772
2018-01-06 15:00:00,33.44,6.715340417295002
2018-01-06 16:00:00,31.54,1.013431116654712
2018-01-06 17:00:00,33.84,0.7299098944284361
2018-01-06 18:00:00,34.45,1.7069721360665244
2018-01-06 19:00:00,40.78,-3.675886157053328
2018-01-06 20:00:00,36.78,-1.9651424294645572
2018-01-06 21:00:00,31.84,-0.8413106960406966
2018-01-06 22:00:00,25.18,-7.465155786717463
2018-01-06 23:00:00,20.26,-4.380423713053548
2018-01-07 00:00:00,14.93,-4.371465248369255
2018-01-07 01:00:00,12.17,-3.1572142247568227
2018-01-07 02:00:00,11.85,-6.6952592775444595
2018-01-07 03:00:00,9.77,-6.067677968967392
2018-01-07 04:00:00,9.96,-1.347347705632307
2018-01-07 05:00:00,12.4,-0.5913567159123335
2018-01-07 06:00:00,16.36,0.6097548638256508
2018-01-07 07:00:00,20.76,2.0957608076404526
2018-01-07 08:00:00,26.07,1.2487197199769156
2018-01-07 09:00:00,28.04,4.108810463388642
2018-01-07 10:00:00,29.7,5.025041128653454
2018-01-07 11:00:00,33.07,3.5096954585265028
2018-01-07 12:00:00,34.8,8.840318185423412
2018-01-07 13:00:00,33.61,5.886064136402815
2018-01-07 14:00:00,33.69,2.0562891876507954
2018-01-07 15:00:00,32.97,4.957410286334297
2018-01-07 16:00:00,32.8,0.6594058226792574
2018-01-07 17:00:00,33.24,2.977033596131405
2018-01-07 18:00:00,34.24,2.425960321148707
2018-01-07 19:00:00,39.65,-2.8266906990821243
2018-01-07 20:00:00,35.23,-0.4644785783774583
2018-01-07 21:00:00,32.89,-2.601202888925842
2018-01-07 22:00:00,23.81,-2.5772375357993136
2018-01-07 23:00:00,19.36,-0.9272740030035478
2018-01-08 00:00:00,17.45,-5.348763013989084
2018-01-08 01:00:00,15.18,-6.1950882421436635
2018-01-08 02:00:00,13.43,-5.967142660156583
2018-01-08 03:00:00,12.03,-5.025141257846957
2018-01-08 04:00:00,11.69,-2.5121902008115513
2018-01-08 05:00:00,13.89,-0.46977805786265836
2018-01-08 06:00:00,20.17,0.6953948166766953
2018-01-08 07:00:00,24.81,3.0904749416013084
2018-01-08 08:00:00,29.6,2.668017001772471
2018-01-08 09:00:00,34.09,6.584615278264028
2018-01-08 10:00:00,36.1,3.9428265704629393
2018-01-08 11:00:00,35.58,10.411980682641236
2018-01-08 12:00:00,41.72,6.39334791354667
2018-01-08 13:00:00,43.65,3.257327236629434
2018-01-08 14:00:00,41.59,2.3303552408166275
2018-01-08 15:00:00,38.46,4.6424919544357675
2018-01-08 16:00:00,35.18,2.195087647364958
2018-01-08 17:00:00,38.61,2.8641094317134446
2018-01-08 18:00:00,42.06,1.0884884671637483
2018-01-08 19:00:00,46.49,-1.2977398328096894
2018-01-08 20:00:00,44.97,-4.051574218120153
2018-01-08 21:00:00,40.13,-6.423215137287809
2018-01-08 22:00:00,30.2,-5.081143705039576
2018-01-08 23:00:00,22.65,-2.9748183247817384
2018-01-09 00:00:00,17.37,-4.392152496695056
2018-01-09 01:00:00,15.04,-7.141446673824781
2018-01-09 02:00:00,13.22,-3.804105152175293
2018-01-09 03:00:00,12.08,-2.585239131430528
2018-01-09 04:00:00,11.47,-4.08805485735773
2018-01-09 05:00:00,14.24,-0.8069849985770114
2018-01-09 06:00:00,20.5,0.2960774519365359
2018-01-09 07:00:00,25.68,-0.8121853551041065
2018-01-09 08:00:00,30.77,3.395234735741102
2018-01-09 09:00:00,32.48,4.836762973713743
2018-01-09 10:00:00,34.92,6.675889520317284
2018-01-09 11:00:00,36.89,7.1168932505596825
2018-01-09 12:00:00,42.65,2.4243212791303543
2018-01-09 13:00:00,39.59,3.133639066659632
2018-01-09 14:00:00,40.05,5.5398575683840505
2018-01-09 15:00:00,38.45,4.742765822801694
2018-01-09 16:00:00,36.35,3.7097553876566343
2018-01-09 17:00:00,37.97,9.179218221866583
2018-01-09 18:00:00,41.82,1.3214410364308713
2018-01-09 19:00:00,47.22,1.1566960698931328
2018-01-09 20:00:00,42.22,-0.41233645796905893
2018-01-09 21:00:00,39.45,-2.0530913882766044
2018-01-09 22:00:00,30.7,-4.7810054931583466
2018-01-09 23:00:00,22.95,-3.1320306754142693
2018-01-10 00:00:00,18.42,-6.323952030416054
2018-01-10 01:00:00,15.01,-5.0815679462662695
2018-01-10 02:00:00,13.78,-5.079155715921311
2018-01-10 03:00:00,11.73,-3.150087228501003
2018-01-10 04:00:00,11.07,2.3510155320061066
2018-01-10 05:00:00,15.61,-4.80692721203701
2018-01-10 06:00:00,19.66,1.5942187794081164
2018-01-10 07:00:00,26.85,-1.7096381182076104
2018-01-10 08:00:00,30.72,1.7778346670802219
2018-01-10 09:00:00,33.93,5.935133498526559
2018-01-10 10:00:00,34.76,4.680385455772209
2018-01-10 11:00:00,38.21,2.895837974245818
2018-01-10 12:00:00,43.22,3.7910909801391535
2018-01-10 13:00:00,39.67,6.410523027973783
2018-01-10 14:00:00,43.64,3.091092154147011
2018-01-10 15:00:00,39.45,4.190149483755779
2018-01-10 16:00:00,36.03,2.8128420784667196
2018-01-10 17:00:00,37.85,0.21259292896005877
2018-01-10 18:00:00,41.02,4.509586577309742
2018-01-10 19:00:00,45.9,0.19544121778251067
2018-01-10 20:00:00,47.31,-6.328586774656125
2018-01-10 21:00:00,40.19,-2.9409268777347917
2018-01-10 22:00:00,29.6,-5.432001549799878
2018-01-10 23:00:00,24.17,-2.9030640631938027
2018-01-11 00:00:00,18.71,-6.316925564885409
2018-01-11 01:00:00,15.51,-4.790986102399148
2018-01-11 02:00:00,13.5,-3.0520365489812873
2018-01-11 03:00:00,10.97,-1.535907605612503
2018-01-11 04:00:00,11.95,-4.632476902131561
2018-01-11 05:00:00,14.08,-1.6949817852145086
2018-01-11 06:00:00,20.1,-0.6817747103419208
2018-01-11 07:00:00,26.51,0.2555526723451713
2018-01-11 08:00:00,29.85,6.299024392542185
2018-01-11 09:00:00,33.98,4.61361323983464
2018-01-11 10:00:00,36.91,2.076475022232095
2018-01-11 11:00:00,35.94,6.933468937534885
2018-01-11 12:00:00,36.02,9.512428306005258
2018-01-11 13:00:00,40.16,7.1626755645276265
2018-01-11 14:00:00,42.12,1.5595029989941596
2018-01-11 15:00:00,37.92,2.8351816721802288
2018-01-11 16:00:00,33.55,5.3019382103532395
2018-01-11 17:00:00,39.26,0.1468722062550336
2018-01-11 18:00:00,42.34,1.1557547682724496
2018-01-11 19:00:00,46.63,0.5232887933260639
2018-01-11 20:00:00,45.11,-4.085745031176174
2018-01-11 21:00:00,40.48,-3.386468706076345
2018-01-11 22:00:00,30.78,-10.544545787080345
2018-01-11 23:00:00,25.16,-6.610288502133928
2018-01-12 00:00:00,18.16,-5.18623750229005
2018-01-12 01:00:00,15.7,-7.0062966948787695
2018-01-12 02:00:00,12.86,-0.7464056105626522
2018-01-12 03:00:00,12.59,-6.076917861357732
2018-01-12 04:00:00,11.96,-3.061190172897697
2018-01-12 05:00:00,14.18,-0.7137152704441501
2018-01-12 06:00:00,19.48,3.2014453786285015
2018-01-12 07:00:00,26.02,-1.2587302763500046
2018-01-12 08:00:00,30.45,5.145226304806189
2018-01-12 09:00:00,32.01,3.8748988284681825
2018-01-12 10:00:00,36.36,2.6860085173225627
2018-01-12 11:00:00,38.28,6.072734880468153
2018-01-12 12:00:00,40.73,5.717018191643211
2018-01-12 13:00:00,43.13,3.9480941776240233
2018-01-12 14:00:00,42.05,4.788629989398503
2018-01-12 15:00:00,39.04,3.08380551270549
2018-01-12 16:00:00,36.52,3.0459334909987694
2018-01-12 17:00:00,39.46,2.9372553750509676
2018-01-12 18:00:00,42.18,3.490932432786976
2018-01-12 19:00:00,45.05,-3.4508274226700286
2018-01-12 20:00:00,41.91,2.084965549808804
2018-01-12 21:00:00,38.32,-7.120810704481469
2018-01-12 22:00:00,31.2,-4.314798408497087
2018-01-12 23:00:00,23.77,-3.3340959179799166
2018-01-13 00:00:00,15.2,-4.063984248387857
2018-01-13 01:00:00,13.29,-5.700996154944452
2018-01-13 02:00:00,11.65,-4.372339503494667
2018-01-13 03:00:00,9.86,-4.147503759108326
2018-01-13 04:00:00,10.1,-3.304697497746346
2018-01-13 05:00:00,12.03,0.7791409846715232
2018-01-13 06:00:00,16.08,1.088062988072172
2018-01-13 07:00:00,21.53,0.28230805113337243
2018-01-13 08:00:00,25.55,4.673231767008578
2018-01-13 09:00:00,27.98,4.524164963828033
2018-01-13 10:00:00,28.52,6.329883272742191
2018-01-13 11:00:00,33.21,6.462918831434642
2018-01-13 12:00:00,35.3,3.716041994297933
2018-01-13 13:00:00,35.31,4.0832990671934795
2018-01-13 14:00:00,34.91,6.1987462453107955
2018-01-13 15:00:00,31.8,5.130306452941747
2018-01-13 16:00:00,31.4,2.8322288282137835
2018-01-13 17:00:00,33.31,1.9027820082722449
2018-01-13 18:00:00,34.75,2.9293618077189283
2018-01-13 19:00:00,40.76,-2.103205987042184
2018-01-13 20:00:00,38.84,-1.0317732215178466
2018-01-13 21:00:00,33.75,-3.5658871946584476
2018-01-13 22:00:00,26.32,-4.391457409234555
2018-01-13 23:00:00,19.76,-2.2580434113288828
2018-01-14 00:00:00,14.43,-2.9156680802681967
2018-01-14 01:00:00,13.18,-2.7691106376883203
2018-01-14 02:00:00,11.88,-1.2856701828577917
2018-01-14 03:00:00,10.59,-3.0600270009114756
2018-01-14 04:00:00,9.79,-0.7025948356543288
2018-01-14 05:00:00,12.03,-1.481129516943772
2018-01-14 06:00:00,16.46,1.0818319267326277
2018-01-14 07:00:00,20.68,1.467308338532978
2018-01-14 08:00:00,26.09,3.127491151741179
2018-01-14 09:00:00,29.3,5.159347178562308
2018-01-14 10:00:00,30.81,3.1271848742109922
2018-01-14 11:00:00,31.43,9.447902904572004
2018-01-14 12:00:00,37.06,3.42146445875634
2018-01-14 13:00:00,35.38,2.834751127625621
2018-01-14 14:00:00,36.35,7.0798479876780736
2018-01-14 15:00:00,34.44,5.552358515614355
2018-01-14 16:00:00,30.5,4.181738855860056
2018-01-14 17:00:00,32.81,2.9842854657969067
2018-01-14 18:00:00,37.5,0.40900567606191557
2018-01-14 19:00:00,39.96,-2.6551047467285205
2018-01-14 20:00:00,36.29,-1.9148916618568035
2018-01-14 21:00:00,34.68,-4.456358107201217
2018-01-14 22:00:00,25.99,-1.9463883303309457
2018-01-14 23:00:00,20.7,-4.690244672693874
2018-01-15 00:00:00,17.73,-6.153711597664186
2018-01-15 01:00:00,14.63,-4.975118018830491
2018-01-15 02:00:00,13.46,-3.006981314450108
2018-01-15 03:00:00,11.88,-4.16570021561985
2018-01-15 04:00:00,11.88,-3.6471579952120265
2018-01-15 05:00:00,14.97,-0.3094380066079421
2018-01-15 06:00:00,20.51,0.9872159381382822
2018-01-15 07:00:00,26.93,0.7774916706911807
2018-01-15 08:00:00,30.28,2.0552061846841907
2018-01-15 09:00:00,32.85,4.4969165765688475
2018-01-15 10:00:00,37.77,1.9312411318483824
2018-01-15 11:00:00,40.07,2.511984378613067
2018-01-15 12:00:00,43.61,4.060394353415965
2018-01-15 13:00:00,41.86,4.9000176239424835
2018-01-15 14:00:00,43.38,5.449224946039041
2018-01-15 15:00:00,38.35,6.983529135752681
2018-01-15 16:00:00,37.05,4.712602042324878
2018-01-15 17:00:00,39.6,1.4715009615065862
2018-01-15 18:00:00,43.31,0.4592503801154603
2018-01-15 19:00:00,48.99,-2.801871158867382
2018-01-15 20:00:00,46.53,-2.039743476063943
2018-01-15 21:00:00,39.92,-3.6155683878521767
2018-01-15 22:00:00,29.85,-3.1874071023251758
2018-01-15 23:00:00,25.61,-5.98680822262915
2018-01-16 00:00:00,16.81,-3.395943133329884
2018-01-16 01:00:00,14.05,-1.1987874672524148
2018-01-16 02:00:00,13.85,-3.9822834776481377
2018-01-16 03:00:00,11.86,-2.1667466235470836
2018-01-16 04:00:00,11.88,-0.5543481783900042
2018-01-16 05:00:00,14.76,-1.531172331096505
2018-01-16 06:00:00,20.46,1.0135488018086045
2018-01-16 07:00:00,25.01,1.8846438652639643
2018-01-16 08:00:00,31.42,3.2607160352854336
2018-01-16 09:00:00,34.96,2.5548781764095763
2018-01-16 10:00:00,37.19,4.94451120562785
2018-01-16 11:00:00,40.35,6.390989552124012
2018-01-16 12:00:00,40.17,8.467651053777855
2018-01-16 13:00:00,40.71,7.313534621803527
2018-01-16 14:00:00,37.75,9.20185577213308
2018-01-16 15:00:00,38.99,2.5662026183444118
2018-01-16 16:00:00,35.74,4.810005111629129
2018-01-16 17:00:00,41.03,2.226143075177078
2018-01-16 18:00:00,40.67,4.944969704623117
2018-01-16 19:00:00,48.73,-2.345327958035133
2018-01-16 20:00:00,45.17,-3.614079846173781
2018-01-16 21:00:00,39.15,-4.16895535863301
2018-01-16 22:00:00,31.63,-8.012554629354035
2018-01-16 23:00:00,24.21,-5.315775336619091
2018-01-17 00:00:00,18.23,-5.880543148432984
2018-01-17 01:00:00,14.33,-3.891119383818514
2018-01-17 02:00:00,13.38,-3.0088928926934626
2018-01-17 03:00:00,11.37,0.8545299471734467
2018-01-17 04:00:00,11.45,0.038569851046512005
2018-01-17 05:00:00,14.99,-1.810180362162998
2018-01-17 06:00:00,21.01,-1.1591071680223042
2018-01-17 07:00:00,25.6,2.9156557432000265
2018-01-17 08:00:00,32.8,0.4972557606331267
2018-01-17 09:00:00,32.74,7.836173612315857
2018-01-17 10:00:00,34.75,7.32672943503918
2018-01-17 11:00:00,38.36,4.529000001910343
2018-01-17 12:00:00,43.1,2.211453116492657
2018-01-17 13:00:00,40.79,8.175096054450579
2018-01-17 14:00:00,43.35,4.738769503091371
2018-01-17 15:00:00,39.41,6.648888704554075
2018-01-17 16:00:00,37.26,-0.05113314291432003
2018-01-17 17:00:00,40.35,0.7330673542794695
2018-01-17 18:00:00,44.28,0.6482095741107792
2018-01-17 19:00:00,48.37,-0.5624118633087054
2018-01-17 20:00:00,46.17,-2.7624087682840752
2018-01-17 21:00:00,38.43,-1.6521118665633274
2018-01-17 22:00:00,29.67,-5.827645703012969
2018-01-17 23:00:00,23.63,-4.476665926813515
2018-01-18 00:00:00,18.34,-4.045072372532164
2018-01-18 01:00:00,15.18,-3.086415099283805
2018-01-18 02:00:00,12.96,-2.1925608987003753
2018-01-18 03:00:00,12.27,-5.070481725564438
2018-01-18 04:00:00,12.46,-4.853891977427207
2018-01-18 05:00:00,13.8,1.9755947823284532
2018-01-18 06:00:00,20.8,1.3789643880032219
2018-01-18 07:00:00,25.82,0.5114585164435348
2018-01-18 08:00:00,31.19,6.316640315089083
2018-01-18 09:00:00,32.9,4.4812195385624936
2018-01-18 10:00:00,34.03,7.403057751093885
2018-01-18 11:00:00,37.99,5.679002458309597
2018-01-18 12:00:00,39.35,9.835832213808013
2018-01-18 13:00:00,39.34,9.054647180375788
2018-01-18 14:00:00,41.51,4.546535086008086
2018-01-18 15:00:00,38.71,6.193012171885489
2018-01-18 16:00:00,36.05,4.505088263214336
2018-01-18 17:00:00,38.85,4.745694704621339
2018-01-18 18:00:00,42.05,-1.2155105571161693
2018-01-18 19:00:00,46.89,0.7923440585283159
2018-01-18 20:00:00,43.54,0.33118533774321435
2018-01-18 21:00:00,42.32,-6.338676514734926
2018-01-18 22:00:00,30.08,-5.982307680209703
2018-01-18 23:00:00,23.91,-8.193757122921504
2018-01-19 00:00:00,18.7,-4.7436299650302445
2018-01-19 01:00:00,15.14,-2.5993609159945454
2018-01-19 02:00:00,12.82,-0.5302292108712661
2018-01-19 03:00:00,11.44,-2.592160641234316
2018-01-19 04:00:00,12.04,1.5524147950014546
2018-01-19 05:00:00,15.73,-3.259114438083515
2018-01-19 06:00:00,19.43,-2.6115811748514384
2018-01-19 07:00:00,25.43,1.978183531578237
2018-01-19 08:00:00,32.39,4.063314601737485
2018-01-19 09:00:00,33.11,4.265328113603423
2018-01-19 10:00:00,37.08,0.9904265227013118
2018-01-19 11:00:00,38.38,5.446572756278635
2018-01-19 12:00:00,41.04,3.186244702849165
2018-01-19 13:00:00,38.73,6.96415793296429
2018-01-19 14:00:00,42.61,5.858507214974763
2018-01-19 15:00:00,37.74,2.4509580371369006
2018-01-19 16:00:00,37.44,2.2674498691854863
2018-01-19 17:00:00,42.06,-0.029148114406428505
2018-01-19 18:00:00,41.7,0.6698255093125285
2018-01-19 19:00:00,44.88,1.4113731193487464
2018-01-19 20:00:00,47.17,-3.676268388812216
2018-01-19 21:00:00,39.33,-1.7322571710381767
2018-01-19 22:00:00,30.05,-4.595458551808202
2018-01-19 23:00:00,25.63,-5.620191092111158
2018-01-20 00:00:00,16.14,-4.333820482601821
2018-01-20 01:00:00,13.3,-6.019873538976795
2018-01-20 02:00:00,11.39,-4.557185392309263
2018-01-20 03:00:00,10.33,-5.05104945380314
2018-01-20 04:00:00,9.81,2.3096905031400725
2018-01-20 05:00:00,12.42,-0.34332788426185207
2018-01-20 06:00:00,18.01,-0.5192107786778771
2018-01-20 07:00:00,20.83,2.6022952842883416
2018-01-20 08:00:00,25.34,3.1555841379256337
2018-01-20 09:00:00,28.86,3.973834944173586
2018-01-20 10:00:00,29.85,6.438700656316339
2018-01-20 11:00:00,31.75,7.224884788847245
2018-01-20 12:00:00,33.68,4.8192379420862395
2018-01-20 13:00:00,35.69,4.558232887463276
2018-01-20 14:00:00,35.58,4.660263861926201
2018-01-20 15:00:00,35.64,-0.18806818623113575
2018-01-20 16:00:00,32.35,0.3498581129101921
2018-01-20 17:00:00,33.05,4.908083997708947
2018-01-20 18:00:00,37.1,4.170175664309863
2018-01-20 19:00:00,38.67,-0.9119270673180637
2018-01-20 20:00:00,38.18,-0.46664583658117276
2018-01-20 21:00:00,31.42,-2.0327933595383705
2018-01-20 22:00:00,23.65,2.707874835295578
2018-01-20 23:00:00,19.55,-1.7102390712688926
2018-01-21 00:00:00,15.97,-4.286354422658757
2018-01-21 01:00:00,13.17,-5.771229252343417
2018-01-21 02:00:00,11.96,-6.5735388991345625
2018-01-21 03:00:00,9.86,-2.1591258738955155
2018-01-21 04:00:00,10.19,-3.0432207302658307
2018-01-21 05:00:00,12.58,-3.169121884405176
2018-01-21 06:00:00,17.73,-0.3236650081822773
2018-01-21 07:00:00,21.77,0.10047997858658952
2018-01-21 08:00:00,26.6,6.843764030447905
2018-01-21 09:00:00,26.67,6.268294180134415
2018-01-21 10:00:00,30.0,5.283662496591735
2018-01-21 11:00:00,33.5,8.75899816952817
2018-01-21 12:00:00,34.7,6.124217375598013
2018-01-21 13:00:00,34.52,4.07654148909159
2018-01-21 14:00:00,34.56,8.345855933764286
2018-01-21 15:00:00,32.55,5.582834753604833
2018-01-21 16:00:00,31.22,1.3949884516498656
2018-01-21 17:00:00,33.19,1.8828986296481631
2018-01-21 18:00:00,40.91,-0.7817557464667373
2018-01-21 19:00:00,40.9,-3.0902139271384974
2018-01-21 20:00:00,35.21,0.32183585536605896
2018-01-21 21:00:00,33.52,1.2527801353103003
2018-01-21 22:00:00,27.02,-6.157781406257698
2018-01-21 23:00:00,20.07,-2.7342098977614224
2018-01-22 00:00:00,18.05,-5.2384063092912685
2018-01-22 01:00:00,15.72,-4.741001070022348
2018-01-22 02:00:00,13.72,-4.452036038447547
2018-01-22 03:00:00,11.55,-4.200636616339985
2018-01-22 04:00:00,12.57,-1.3400779151579612
2018-01-22 05:00:00,14.8,-1.8931166293822939
2018-01-22 06:00:00,21.18,1.603792480512063
2018-01-22 07:00:00,26.88,2.256497835566715
2018-01-22 08:00:00,30.44,3.084982735219565
2018-01-22 09:00:00,35.4,2.7832854108019274
2018-01-22 10:00:00,35.93,4.239463186737914
2018-01-22 11:00:00,36.03,7.4032904120492375
2018-01-22 12:00:00,40.52,7.064713204201147
2018-01-22 13:00:00,42.94,3.937397470800625
2018-01-22 14:00:00,41.13,5.591670458733032
2018-01-22 15:00:00,38.36,6.101186981628703
2018-01-22 16:00:00,39.52,0.22406826670964408
2018-01-22 17:00:00,39.95,3.443694439224859
2018-01-22 18:00:00,43.19,-0.2623686889393071
2018-01-22 19:00:00,47.7,0.9099809406261026
2018-01-22 20:00:00,45.78,-2.9636394841326483
2018-01-22 21:00:00,37.57,-6.0824192783093896
2018-01-22 22:00:00,31.8,-6.522333065736132
2018-01-22 23:00:00,24.73,-3.6705804091701912
2018-01-23 00:00:00,18.29,-3.32014822916435
2018-01-23 01:00:00,15.96,-5.477855614261472
2018-01-23 02:00:00,13.25,-1.8925353339747595
2018-01-23 03:00:00,12.59,-5.698167263077972
2018-01-23 04:00:00,11.41,-1.4717528299019473
2018-01-23 05:00:00,15.31,-2.5557208576448307
2018-01-23 06:00:00,21.89,-0.14326544821163223
2018-01-23 07:00:00,25.1,2.5492993355381177
2018-01-23 08:00:00,31.1,1.9395800368247806
2018-01-23 09:00:00,33.29,3.9268295848657733
